EVENT TIME: TIMESTAMP,EVENT CONCEPT:NAME,EVENT ORG:RESOURCE,CASE CONCEPT:NAME,CASE ITEM CATEGORY,CASE ITEM TYPE,EVENTID
03/08/18 11:05,Record Goods Receipt,batch_06,4507000322_00200,"3-way match, invoice after GR",Standard,3
03/09/18 9:55,Record Goods Receipt,batch_06,4507000322_00200,"3-way match, invoice after GR",Standard,4
03/09/18 23:59,Vendor creates invoice,NONE,4507000322_00200,"3-way match, invoice after GR",Standard,5
03/02/19 17:46,Record Invoice Receipt,user_007,4507000322_00200,"3-way match, invoice after GR",Standard,6
03/03/19 15:16,Record Invoice Receipt,batch_00,4507000322_00200,"3-way match, invoice after GR",Standard,7
03/11/19 15:25,Record Goods Receipt,batch_06,4507000322_00200,"3-way match, invoice after GR",Standard,8
04/02/20 11:14,Clear Invoice,user_002,4507000322_00200,"3-way match, invoice after GR",Standard,12
02/04/20 23:59,Vendor creates invoice,NONE,4507000322_00200,"3-way match, invoice after GR",Standard,2
03/05/20 15:09,Clear Invoice,user_002,4507000322_00200,"3-way match, invoice after GR",Standard,9
03/05/20 23:59,Vendor creates invoice,NONE,4507000322_00200,"3-way match, invoice after GR",Standard,10
01/02/18 11:47,Create Purchase Order Item,user_072,4507000322_00230,"3-way match, invoice after GR",Standard,0
02/08/18 13:59,Change Quantity,user_072,4507000322_00230,"3-way match, invoice after GR",Standard,1
03/02/19 20:35,Record Goods Receipt,batch_06,4507000322_00230,"3-way match, invoice after GR",Standard,4
03/03/19 15:16,Record Invoice Receipt,batch_00,4507000322_00230,"3-way match, invoice after GR",Standard,5
03/03/19 23:59,Vendor creates invoice,NONE,4507000322_00230,"3-way match, invoice after GR",Standard,6
03/12/19 6:03,Record Invoice Receipt,user_012,4507000322_00230,"3-way match, invoice after GR",Standard,7
04/02/20 11:14,Clear Invoice,user_002,4507000322_00230,"3-way match, invoice after GR",Standard,9
02/04/20 6:55,Record Goods Receipt,batch_06,4507000322_00230,"3-way match, invoice after GR",Standard,2
02/04/20 23:59,Vendor creates invoice,NONE,4507000322_00230,"3-way match, invoice after GR",Standard,3
03/05/20 15:09,Clear Invoice,user_002,4507000322_00230,"3-way match, invoice after GR",Standard,8
01/02/18 12:08,Create Purchase Order Item,user_075,4507000340_00010,"3-way match, invoice before GR",Standard,0
01/06/19 23:59,Vendor creates invoice,NONE,4507000340_00010,"3-way match, invoice before GR",Standard,1
01/11/19 13:42,Record Goods Receipt,user_082,4507000340_00010,"3-way match, invoice before GR",Standard,2
01/12/19 13:12,Record Invoice Receipt,user_012,4507000340_00010,"3-way match, invoice before GR",Standard,3
03/05/20 15:08,Clear Invoice,user_002,4507000340_00010,"3-way match, invoice before GR",Standard,4
02/01/18 10:25,Record Goods Receipt,user_077,4507000350_00010,"3-way match, invoice before GR",Standard,2
01/02/18 12:15,Create Purchase Order Item,user_075,4507000350_00010,"3-way match, invoice before GR",Standard,0
02/06/18 14:57,Record Invoice Receipt,batch_00,4507000350_00010,"3-way match, invoice before GR",Standard,3
03/08/18 13:21,Clear Invoice,user_005,4507000350_00010,"3-way match, invoice before GR",Standard,4
01/11/19 23:59,Vendor creates invoice,NONE,4507000350_00010,"3-way match, invoice before GR",Standard,1
01/02/18 12:33,Create Purchase Order Item,user_075,4507000360_00010,"3-way match, invoice before GR",Standard,0
02/06/18 14:49,Remove Payment Block,user_006,4507000360_00010,"3-way match, invoice before GR",Standard,4
01/04/19 23:59,Vendor creates invoice,NONE,4507000360_00010,"3-way match, invoice before GR",Standard,1
01/06/19 9:48,Record Goods Receipt,user_077,4507000360_00010,"3-way match, invoice before GR",Standard,2
01/06/19 16:43,Record Invoice Receipt,user_024,4507000360_00010,"3-way match, invoice before GR",Standard,3
03/10/19 13:31,Clear Invoice,user_005,4507000360_00010,"3-way match, invoice before GR",Standard,5
01/02/18 12:47,Create Purchase Order Item,user_084,4507000366_00010,"3-way match, invoice before GR",Standard,0
02/02/19 23:59,Vendor creates invoice,NONE,4507000366_00010,"3-way match, invoice before GR",Standard,1
02/03/19 3:39,Record Goods Receipt,batch_03,4507000366_00010,"3-way match, invoice before GR",Standard,2
02/04/19 7:35,Record Invoice Receipt,user_004,4507000366_00010,"3-way match, invoice before GR",Standard,3
04/02/20 11:13,Clear Invoice,user_002,4507000366_00010,"3-way match, invoice before GR",Standard,4
01/02/18 12:50,Create Purchase Order Item,user_052,4507000368_00020,"3-way match, invoice before GR",Standard,0
01/09/18 23:59,Vendor creates invoice,NONE,4507000368_00020,"3-way match, invoice before GR",Standard,1
01/10/18 10:11,Record Goods Receipt,user_053,4507000368_00020,"3-way match, invoice before GR",Standard,2
01/11/18 13:51,Record Invoice Receipt,user_012,4507000368_00020,"3-way match, invoice before GR",Standard,3
03/02/19 17:27,Remove Payment Block,user_006,4507000368_00020,"3-way match, invoice before GR",Standard,4
03/05/20 15:08,Clear Invoice,user_002,4507000368_00020,"3-way match, invoice before GR",Standard,5
01/02/18 13:32,Create Purchase Order Item,user_085,4507000377_00020,"3-way match, invoice before GR",Standard,0
01/09/18 15:53,Record Goods Receipt,user_087,4507000377_00020,"3-way match, invoice before GR",Standard,1
01/10/18 23:59,Vendor creates invoice,NONE,4507000377_00020,"3-way match, invoice before GR",Standard,2
03/01/19 10:59,Record Invoice Receipt,user_001,4507000377_00020,"3-way match, invoice before GR",Standard,3
03/09/19 16:06,Remove Payment Block,user_006,4507000377_00020,"3-way match, invoice before GR",Standard,4
04/02/20 11:14,Clear Invoice,user_002,4507000377_00020,"3-way match, invoice before GR",Standard,5
01/02/18 13:32,Create Purchase Order Item,user_085,4507000377_00050,"3-way match, invoice before GR",Standard,0
01/09/18 15:53,Record Goods Receipt,user_087,4507000377_00050,"3-way match, invoice before GR",Standard,1
01/10/18 23:59,Vendor creates invoice,NONE,4507000377_00050,"3-way match, invoice before GR",Standard,2
03/01/19 10:59,Record Invoice Receipt,user_001,4507000377_00050,"3-way match, invoice before GR",Standard,4
01/03/19 23:59,Vendor creates debit memo,NONE,4507000377_00050,"3-way match, invoice before GR",Standard,3
03/09/19 15:43,Cancel Invoice Receipt,user_006,4507000377_00050,"3-way match, invoice before GR",Standard,5
03/09/19 16:06,Remove Payment Block,user_006,4507000377_00050,"3-way match, invoice before GR",Standard,6
04/02/20 11:14,Clear Invoice,user_002,4507000377_00050,"3-way match, invoice before GR",Standard,7
01/02/18 13:44,Create Purchase Order Item,user_064,4507000386_00010,"3-way match, invoice before GR",Standard,0
01/03/18 17:20,Change Quantity,user_064,4507000386_00010,"3-way match, invoice before GR",Standard,1
01/05/18 14:35,Receive Order Confirmation,user_063,4507000386_00010,"3-way match, invoice before GR",Standard,2
01/10/18 23:59,Vendor creates invoice,NONE,4507000386_00010,"3-way match, invoice before GR",Standard,3
02/03/19 17:06,Remove Payment Block,user_006,4507000386_00010,"3-way match, invoice before GR",Standard,6
01/04/19 12:25,Record Goods Receipt,user_030,4507000386_00010,"3-way match, invoice before GR",Standard,4
01/05/19 14:47,Record Invoice Receipt,user_001,4507000386_00010,"3-way match, invoice before GR",Standard,5
03/05/20 15:09,Clear Invoice,user_002,4507000386_00010,"3-way match, invoice before GR",Standard,7
01/02/18 14:21,Create Purchase Order Item,user_036,4507000400_00070,"3-way match, invoice before GR",Standard,0
01/04/18 23:59,Vendor creates invoice,NONE,4507000400_00070,"3-way match, invoice before GR",Standard,1
01/08/18 10:25,Record Goods Receipt,user_029,4507000400_00070,"3-way match, invoice before GR",Standard,2
01/08/18 12:33,Change Delivery Indicator,user_036,4507000400_00070,"3-way match, invoice before GR",Standard,3
01/08/18 14:09,Record Invoice Receipt,user_004,4507000400_00070,"3-way match, invoice before GR",Standard,4
01/10/18 23:59,Vendor creates invoice,NONE,4507000400_00070,"3-way match, invoice before GR",Standard,5
01/11/18 11:01,Record Goods Receipt,user_070,4507000400_00070,"3-way match, invoice before GR",Standard,6
01/12/18 13:50,Record Invoice Receipt,user_024,4507000400_00070,"3-way match, invoice before GR",Standard,7
01/04/19 23:59,Vendor creates debit memo,NONE,4507000400_00070,"3-way match, invoice before GR",Standard,8
01/06/19 17:25,Remove Payment Block,user_006,4507000400_00070,"3-way match, invoice before GR",Standard,9
01/10/19 14:23,Change Delivery Indicator,user_036,4507000400_00070,"3-way match, invoice before GR",Standard,10
01/11/19 16:58,Cancel Invoice Receipt,user_001,4507000400_00070,"3-way match, invoice before GR",Standard,11
01/11/19 17:03,Remove Payment Block,user_006,4507000400_00070,"3-way match, invoice before GR",Standard,12
03/05/20 15:10,Clear Invoice,user_002,4507000400_00070,"3-way match, invoice before GR",Standard,13
01/02/18 14:47,Create Purchase Order Item,user_052,4507000412_00040,"3-way match, invoice before GR",Standard,0
01/07/19 23:59,Vendor creates invoice,NONE,4507000412_00040,"3-way match, invoice before GR",Standard,1
01/10/19 14:41,Record Goods Receipt,user_107,4507000412_00040,"3-way match, invoice before GR",Standard,2
01/11/19 17:41,Record Invoice Receipt,batch_00,4507000412_00040,"3-way match, invoice before GR",Standard,3
03/05/20 15:07,Clear Invoice,user_002,4507000412_00040,"3-way match, invoice before GR",Standard,4
01/02/18 14:47,Create Purchase Order Item,user_052,4507000412_00060,"3-way match, invoice before GR",Standard,0
01/07/19 23:59,Vendor creates invoice,NONE,4507000412_00060,"3-way match, invoice before GR",Standard,1
01/10/19 14:41,Record Goods Receipt,user_107,4507000412_00060,"3-way match, invoice before GR",Standard,2
01/11/19 17:41,Record Invoice Receipt,batch_00,4507000412_00060,"3-way match, invoice before GR",Standard,3
03/05/20 15:07,Clear Invoice,user_002,4507000412_00060,"3-way match, invoice before GR",Standard,4
01/02/18 14:47,Create Purchase Order Item,user_052,4507000413_00020,"3-way match, invoice before GR",Standard,0
01/04/19 23:59,Vendor creates invoice,NONE,4507000413_00020,"3-way match, invoice before GR",Standard,1
01/05/19 11:54,Record Goods Receipt,user_107,4507000413_00020,"3-way match, invoice before GR",Standard,2
01/05/19 15:14,Record Invoice Receipt,user_012,4507000413_00020,"3-way match, invoice before GR",Standard,3
03/05/20 15:07,Clear Invoice,user_002,4507000413_00020,"3-way match, invoice before GR",Standard,4
01/02/18 14:47,Create Purchase Order Item,user_052,4507000413_00030,"3-way match, invoice before GR",Standard,0
01/04/19 23:59,Vendor creates invoice,NONE,4507000413_00030,"3-way match, invoice before GR",Standard,1
01/05/19 11:54,Record Goods Receipt,user_107,4507000413_00030,"3-way match, invoice before GR",Standard,2
01/05/19 15:14,Record Invoice Receipt,user_012,4507000413_00030,"3-way match, invoice before GR",Standard,3
03/05/20 15:07,Clear Invoice,user_002,4507000413_00030,"3-way match, invoice before GR",Standard,4
01/03/18 3:38,Create Purchase Order Item,batch_03,4507000477_00070,"3-way match, invoice before GR",Standard,0
01/03/18 11:06,Receive Order Confirmation,user_029,4507000477_00070,"3-way match, invoice before GR",Standard,1
01/08/18 13:32,Record Goods Receipt,user_030,4507000477_00070,"3-way match, invoice before GR",Standard,2
01/08/18 23:59,Vendor creates invoice,NONE,4507000477_00070,"3-way match, invoice before GR",Standard,3
01/09/18 14:20,Record Invoice Receipt,user_012,4507000477_00070,"3-way match, invoice before GR",Standard,4
04/02/20 11:13,Clear Invoice,user_002,4507000477_00070,"3-way match, invoice before GR",Standard,5
01/03/18 3:38,Create Purchase Order Item,batch_03,4507000477_00100,"3-way match, invoice before GR",Standard,0
01/03/18 11:06,Receive Order Confirmation,user_029,4507000477_00100,"3-way match, invoice before GR",Standard,1
01/08/18 13:32,Record Goods Receipt,user_030,4507000477_00100,"3-way match, invoice before GR",Standard,2
01/08/18 23:59,Vendor creates invoice,NONE,4507000477_00100,"3-way match, invoice before GR",Standard,3
01/09/18 14:20,Record Invoice Receipt,user_012,4507000477_00100,"3-way match, invoice before GR",Standard,4
04/02/20 11:13,Clear Invoice,user_002,4507000477_00100,"3-way match, invoice before GR",Standard,5
01/03/18 3:38,Create Purchase Order Item,batch_03,4507000478_00020,"3-way match, invoice before GR",Standard,0
01/03/18 10:48,Receive Order Confirmation,user_029,4507000478_00020,"3-way match, invoice before GR",Standard,1
01/04/18 23:59,Vendor creates invoice,NONE,4507000478_00020,"3-way match, invoice before GR",Standard,2
01/05/18 13:38,Record Goods Receipt,user_030,4507000478_00020,"3-way match, invoice before GR",Standard,3
01/05/18 16:03,Record Invoice Receipt,user_024,4507000478_00020,"3-way match, invoice before GR",Standard,4
02/10/19 16:17,Clear Invoice,user_002,4507000478_00020,"3-way match, invoice before GR",Standard,5
01/03/18 8:16,Create Purchase Order Item,user_036,4507000485_00090,"3-way match, invoice before GR",Standard,0
01/04/18 23:59,Vendor creates invoice,NONE,4507000485_00090,"3-way match, invoice before GR",Standard,1
01/08/18 11:24,Record Goods Receipt,user_029,4507000485_00090,"3-way match, invoice before GR",Standard,2
01/08/18 16:26,Record Invoice Receipt,user_008,4507000485_00090,"3-way match, invoice before GR",Standard,3
02/10/19 16:15,Clear Invoice,user_002,4507000485_00090,"3-way match, invoice before GR",Standard,4
01/03/18 8:16,Create Purchase Order Item,user_036,4507000485_00100,"3-way match, invoice before GR",Standard,0
01/04/18 23:59,Vendor creates invoice,NONE,4507000485_00100,"3-way match, invoice before GR",Standard,1
01/08/18 11:24,Record Goods Receipt,user_029,4507000485_00100,"3-way match, invoice before GR",Standard,2
01/08/18 16:26,Record Invoice Receipt,user_008,4507000485_00100,"3-way match, invoice before GR",Standard,3
02/10/19 16:15,Clear Invoice,user_002,4507000485_00100,"3-way match, invoice before GR",Standard,4
01/03/18 8:16,Create Purchase Order Item,user_036,4507000485_00150,"3-way match, invoice before GR",Standard,0
01/04/18 23:59,Vendor creates invoice,NONE,4507000485_00150,"3-way match, invoice before GR",Standard,1
01/08/18 11:24,Record Goods Receipt,user_029,4507000485_00150,"3-way match, invoice before GR",Standard,2
01/08/18 16:26,Record Invoice Receipt,user_008,4507000485_00150,"3-way match, invoice before GR",Standard,3
02/10/19 16:15,Clear Invoice,user_002,4507000485_00150,"3-way match, invoice before GR",Standard,4
01/03/18 8:16,Create Purchase Order Item,user_036,4507000485_00240,"3-way match, invoice before GR",Standard,0
01/04/18 23:59,Vendor creates invoice,NONE,4507000485_00240,"3-way match, invoice before GR",Standard,1
01/08/18 11:24,Record Goods Receipt,user_029,4507000485_00240,"3-way match, invoice before GR",Standard,2
01/08/18 16:26,Record Invoice Receipt,user_008,4507000485_00240,"3-way match, invoice before GR",Standard,3
02/10/19 16:15,Clear Invoice,user_002,4507000485_00240,"3-way match, invoice before GR",Standard,4
01/03/18 8:19,Create Purchase Order Item,user_036,4507000488_00030,"3-way match, invoice before GR",Standard,0
01/05/18 23:59,Vendor creates invoice,NONE,4507000488_00030,"3-way match, invoice before GR",Standard,1
01/08/18 8:15,Record Goods Receipt,user_029,4507000488_00030,"3-way match, invoice before GR",Standard,2
01/08/18 11:09,Record Invoice Receipt,user_024,4507000488_00030,"3-way match, invoice before GR",Standard,3
01/01/20 16:51,Clear Invoice,user_002,4507000488_00030,"3-way match, invoice before GR",Standard,4
01/03/18 8:20,Create Purchase Order Item,batch_00,4507000490_00001,"3-way match, invoice before GR",Standard,0
01/03/18 8:20,Receive Order Confirmation,batch_00,4507000490_00001,"3-way match, invoice before GR",Standard,1
01/04/18 15:00,Record Goods Receipt,user_120,4507000490_00001,"3-way match, invoice before GR",Standard,2
01/03/19 23:59,Vendor creates invoice,NONE,4507000490_00001,"3-way match, invoice before GR",Standard,3
01/04/19 16:30,Record Invoice Receipt,user_012,4507000490_00001,"3-way match, invoice before GR",Standard,4
04/02/20 11:12,Clear Invoice,user_002,4507000490_00001,"3-way match, invoice before GR",Standard,5
01/03/18 8:20,Receive Order Confirmation,batch_00,4507000500_00001,"3-way match, invoice before GR",Standard,1
01/03/18 8:20,Create Purchase Order Item,batch_00,4507000500_00001,"3-way match, invoice before GR",Standard,0
01/04/18 15:00,Record Goods Receipt,user_120,4507000500_00001,"3-way match, invoice before GR",Standard,2
