,CaseID,ActivityID,CompleteTimestamp,case_spend_area_text
663,171,16,01.02.2018-11:56:00,10
664,172,1,22.02.2018-11:12:00,11
665,172,2,12.03.2018-13:40:00,11
666,172,3,20.12.2018-14:16:00,11
667,173,28,23.10.2018-00:00:00,7
668,173,1,23.10.2018-10:31:00,7
669,173,2,31.10.2018-13:12:00,7
670,173,3,30.11.2018-12:37:00,7
671,174,28,13.09.2018-00:00:00,16
672,174,1,13.09.2018-15:05:00,16
673,174,2,04.10.2018-09:09:00,16
674,175,28,30.10.2018-00:00:00,10
675,175,1,31.10.2018-10:03:00,10
676,175,21,31.10.2018-11:19:00,10
677,175,2,02.11.2018-07:23:00,10
678,175,3,10.12.2018-14:30:00,10
679,175,4,10.01.2019-15:45:00,10
680,176,1,08.03.2018-11:11:00,11
681,176,17,13.03.2018-10:04:00,11
682,176,3,01.05.2018-15:45:00,11
683,176,2,02.05.2018-13:20:00,11
684,176,4,28.06.2018-14:04:00,11
685,177,1,30.11.2018-13:36:00,10
686,177,2,13.12.2018-11:50:00,10
687,177,3,17.12.2018-15:21:00,10
688,178,1,16.10.2018-11:02:00,11
689,178,17,10.01.2019-13:10:00,11
690,178,17,10.01.2019-14:39:00,11
691,178,2,17.01.2019-15:20:00,11
692,179,1,19.01.2018-17:29:00,10
693,179,3,20.02.2018-09:50:00,10
694,179,10,07.03.2018-16:09:00,10
695,179,4,26.04.2018-11:14:00,10
696,180,1,05.07.2018-12:22:00,10
697,180,2,19.07.2018-15:36:00,10
698,180,3,23.07.2018-16:06:00,10
699,180,10,24.07.2018-18:06:00,10
700,180,4,08.11.2018-16:43:00,10
701,181,1,05.06.2018-12:20:00,11
702,181,2,18.06.2018-11:16:00,11
703,181,3,20.06.2018-17:24:00,11
704,181,4,30.08.2018-15:38:00,11
705,182,1,02.10.2018-10:05:00,10
706,182,2,10.10.2018-11:56:00,10
707,182,3,31.10.2018-09:26:00,10
708,183,1,21.02.2018-12:30:00,10
709,183,2,28.02.2018-17:08:00,10
710,183,3,14.01.2019-16:56:00,10
711,183,10,14.01.2019-16:57:00,10
712,183,4,17.01.2019-14:40:00,10
713,184,28,28.10.2018-00:00:00,13
714,184,1,30.10.2018-09:26:00,13
715,184,2,06.11.2018-08:39:00,13
716,184,3,13.12.2018-07:06:00,13
717,184,10,21.12.2018-10:35:00,13
718,184,4,10.01.2019-15:42:00,13
719,185,1,16.04.2018-07:32:00,7
720,185,2,18.04.2018-10:42:00,7
721,185,2,19.04.2018-18:46:00,7
722,185,2,30.04.2018-08:05:00,7
723,185,2,16.05.2018-08:54:00,7
724,185,3,23.05.2018-16:45:00,7
725,185,3,28.05.2018-13:09:00,7
726,185,3,28.05.2018-13:33:00,7
727,185,4,07.06.2018-13:12:00,7
728,185,3,07.07.2018-09:45:00,7
729,185,8,27.07.2018-14:10:00,7
730,185,4,27.07.2018-14:13:00,7
731,185,3,27.07.2018-14:25:00,7
732,185,4,02.08.2018-16:07:00,7
733,186,1,08.02.2018-10:23:00,6
734,186,15,23.02.2018-11:57:00,6
735,186,17,13.03.2018-11:21:00,6
736,186,2,13.03.2018-13:19:00,6
737,186,3,16.03.2018-13:59:00,6
738,186,4,05.06.2018-15:00:00,6
739,187,1,16.07.2018-14:10:00,10
740,187,2,27.07.2018-17:28:00,10
741,187,3,17.08.2018-16:26:00,10
742,187,4,26.10.2018-11:03:00,10
743,188,1,29.05.2018-11:50:00,10
744,188,2,05.06.2018-18:16:00,10
745,188,3,14.06.2018-05:28:00,10
746,188,4,26.07.2018-18:07:00,10
747,189,1,08.08.2018-15:09:00,7
748,189,2,14.08.2018-14:45:00,7
749,189,3,15.08.2018-11:02:00,7
750,189,4,06.09.2018-14:07:00,7
751,190,1,17.04.2018-15:02:00,10
752,190,2,25.04.2018-15:18:00,10
753,190,3,02.05.2018-11:31:00,10
754,190,4,26.07.2018-18:08:00,10
755,191,1,28.05.2018-08:14:00,7
756,191,3,29.05.2018-13:35:00,7
757,191,2,29.05.2018-18:58:00,7
758,191,4,26.07.2018-18:06:00,7
759,192,1,15.08.2018-08:37:00,7
760,192,2,20.08.2018-17:44:00,7
761,193,1,05.07.2018-11:45:00,10
762,193,21,05.07.2018-12:33:00,10
763,193,2,12.07.2018-17:19:00,10
764,193,2,13.07.2018-13:55:00,10
765,193,3,21.07.2018-08:23:00,10
766,193,3,23.07.2018-07:56:00,10
767,193,4,04.10.2018-16:49:00,10
768,194,1,07.05.2018-08:38:00,7
769,194,2,11.05.2018-07:25:00,7
770,194,3,17.07.2018-11:40:00,7
771,194,4,19.07.2018-13:17:00,7
772,195,1,23.05.2018-14:59:00,10
773,195,3,01.08.2018-06:40:00,10
774,195,4,30.08.2018-15:39:00,10
775,196,1,02.01.2018-07:48:00,7
776,196,2,05.01.2018-11:08:00,7
777,196,3,09.01.2018-16:18:00,7
778,196,4,25.01.2018-16:54:00,7
779,197,1,27.06.2018-11:49:00,2
780,197,2,02.07.2018-11:06:00,2
781,197,3,19.07.2018-14:07:00,2
782,197,4,09.08.2018-14:28:00,2
783,198,1,06.03.2018-08:28:00,7
784,198,17,06.03.2018-08:42:00,7
785,198,2,09.03.2018-17:35:00,7
786,198,3,12.03.2018-13:24:00,7
787,198,4,29.03.2018-15:10:00,7
788,199,1,06.04.2018-10:00:00,10
789,199,2,12.04.2018-13:25:00,10
790,199,3,19.04.2018-12:51:00,10
791,199,4,26.07.2018-18:08:00,10
792,200,1,03.12.2018-14:47:00,10
793,200,3,28.12.2018-08:40:00,10
794,201,1,18.12.2018-11:56:00,9
795,201,2,27.12.2018-09:16:00,9
796,201,3,08.01.2019-08:40:00,9
797,202,1,14.12.2018-14:08:00,10
798,203,1,02.07.2018-07:30:00,7
799,203,2,14.08.2018-17:44:00,7
800,203,17,15.08.2018-16:31:00,7
801,203,15,15.08.2018-16:31:00,7
802,203,2,17.08.2018-17:30:00,7
803,203,2,17.08.2018-17:33:00,7
804,203,3,28.09.2018-10:27:00,7
805,203,4,04.10.2018-16:50:00,7
806,203,3,08.10.2018-11:30:00,7
807,203,3,08.10.2018-12:00:00,7
808,203,4,11.10.2018-13:47:00,7
809,203,10,23.10.2018-18:07:00,7
810,203,4,26.10.2018-11:03:00,7
811,204,1,02.05.2018-10:24:00,9
812,204,17,11.06.2018-15:03:00,9
813,204,2,15.06.2018-17:40:00,9
814,204,3,23.06.2018-12:54:00,9
815,204,4,30.08.2018-15:38:00,9
816,205,1,26.01.2018-09:24:00,7
817,205,3,27.06.2018-14:07:00,7
818,205,4,30.08.2018-15:39:00,7
819,206,1,12.07.2018-10:03:00,11
820,206,17,23.08.2018-11:49:00,11
821,206,2,28.08.2018-10:42:00,11
822,206,7,31.08.2018-15:53:00,11
823,206,17,31.08.2018-16:45:00,11
824,206,9,31.08.2018-17:52:00,11
825,206,3,27.11.2018-17:46:00,11
826,206,8,29.11.2018-13:49:00,11
827,206,4,07.12.2018-09:06:00,11
828,206,4,07.12.2018-09:06:00,11
829,207,1,19.03.2018-08:30:00,7
830,207,2,20.03.2018-17:43:00,7
831,207,3,20.04.2018-13:21:00,7
832,207,4,09.05.2018-14:09:00,7
833,208,1,27.02.2018-12:54:00,10
834,208,2,14.03.2018-17:07:00,10
835,208,3,22.03.2018-10:15:00,10
836,208,10,05.06.2018-13:09:00,10
837,208,4,07.06.2018-13:10:00,10
838,209,1,03.05.2018-10:55:00,14
839,209,3,05.07.2018-15:04:00,14
840,209,10,11.07.2018-14:17:00,14
841,209,4,26.07.2018-18:09:00,14
842,210,1,25.06.2018-22:15:00,10
843,210,3,30.08.2018-10:29:00,10
844,210,4,28.09.2018-10:28:00,10
845,211,1,29.06.2018-08:49:00,7
846,211,2,04.07.2018-09:40:00,7
847,211,3,26.07.2018-11:47:00,7
848,211,10,31.07.2018-14:48:00,7
849,211,4,30.08.2018-15:38:00,7
850,212,1,09.08.2018-09:57:00,7
851,212,3,14.09.2018-08:20:00,7
852,212,4,28.09.2018-10:28:00,7
853,213,28,31.10.2018-00:00:00,7
854,213,1,31.10.2018-07:41:00,7
855,213,2,02.11.2018-07:28:00,7
856,213,3,12.11.2018-12:41:00,7
857,213,4,22.11.2018-14:53:00,7
858,214,1,23.01.2018-11:20:00,10
859,214,2,01.02.2018-09:55:00,10
860,214,4,26.04.2018-11:13:00,10
861,215,1,16.11.2018-10:11:00,10
862,215,21,16.11.2018-10:35:00,10
863,215,2,27.11.2018-17:43:00,10
864,215,3,11.12.2018-09:50:00,10
865,215,10,03.01.2019-11:24:00,10
866,216,1,26.04.2018-08:17:00,7
867,216,3,02.05.2018-17:52:00,7
868,216,2,03.05.2018-07:36:00,7
869,216,4,24.05.2018-13:32:00,7
870,217,1,09.04.2018-13:17:00,9
871,217,3,06.08.2018-15:39:00,9
872,217,4,30.08.2018-15:38:00,9
873,218,1,24.05.2018-16:38:00,10
874,218,3,10.09.2018-17:11:00,10
875,218,4,11.09.2018-13:01:00,10
876,219,1,11.01.2018-11:51:00,10
877,219,2,24.01.2018-14:46:00,10
878,219,10,21.03.2018-06:26:00,10
879,219,4,05.04.2018-15:48:00,10
880,220,1,01.05.2018-07:33:00,9
881,220,2,07.05.2018-07:28:00,9
882,220,3,29.06.2018-09:08:00,9
883,220,4,05.07.2018-14:11:00,9
884,221,1,20.06.2018-11:02:00,10
885,221,21,20.06.2018-11:30:00,10
886,221,2,16.07.2018-11:41:00,10
887,221,3,17.07.2018-10:18:00,10
888,221,10,27.09.2018-10:37:00,10
889,221,4,28.09.2018-10:27:00,10
890,222,28,16.10.2018-00:00:00,14
891,222,1,17.10.2018-09:33:00,14
892,222,21,17.10.2018-10:08:00,14
893,222,17,17.10.2018-12:24:00,14
894,222,17,08.11.2018-09:26:00,14
895,222,2,21.11.2018-16:47:00,14
896,222,3,22.11.2018-09:53:00,14
897,223,1,26.10.2018-10:07:00,10
898,223,21,26.10.2018-11:50:00,10
899,223,2,02.11.2018-11:38:00,10
900,223,3,08.11.2018-14:18:00,10
901,223,10,03.01.2019-11:24:00,10
902,224,28,03.12.2018-00:00:00,9
903,224,1,03.12.2018-10:50:00,9
904,224,3,05.12.2018-16:53:00,9
905,224,2,06.12.2018-08:20:00,9
906,224,10,06.12.2018-12:37:00,9
907,224,4,13.12.2018-14:23:00,9
908,225,1,01.03.2018-11:26:00,7
909,225,3,18.05.2018-12:46:00,7
910,225,4,24.05.2018-13:36:00,7
911,226,1,26.01.2018-08:59:00,11
912,226,2,31.01.2018-13:11:00,11
913,227,1,20.08.2018-11:39:00,10
914,227,2,05.09.2018-12:00:00,10
915,227,3,21.09.2018-15:49:00,10
916,227,4,08.11.2018-16:43:00,10
917,228,1,22.10.2018-10:13:00,10
918,228,2,22.11.2018-10:52:00,10
919,228,3,30.11.2018-13:48:00,10
920,229,28,23.11.2018-00:00:00,0
921,229,1,23.11.2018-07:39:00,0
922,229,2,26.11.2018-17:56:00,0
923,229,3,28.11.2018-09:09:00,0
924,229,4,07.12.2018-09:04:00,0
925,230,1,09.04.2018-09:34:00,7
926,230,3,17.05.2018-11:28:00,7
927,230,4,24.05.2018-13:36:00,7
928,231,28,07.10.2018-00:00:00,11
929,231,1,08.10.2018-14:01:00,11
930,231,2,22.10.2018-13:44:00,11
931,231,3,01.11.2018-13:56:00,11
932,232,1,14.02.2018-21:05:00,10
933,232,3,26.03.2018-16:21:00,10
934,232,4,24.05.2018-13:36:00,10
935,233,28,05.10.2018-00:00:00,7
936,233,1,05.10.2018-09:02:00,7
937,233,2,09.10.2018-12:24:00,7
938,233,3,23.11.2018-15:59:00,7
939,234,1,18.12.2018-11:56:00,9
940,234,2,27.12.2018-09:16:00,9
941,234,3,08.01.2019-08:40:00,9
942,235,1,12.01.2018-13:27:00,11
943,235,3,24.01.2018-12:46:00,11
944,235,2,25.01.2018-10:21:00,11
945,235,4,29.03.2018-15:10:00,11
946,235,8,05.11.2018-12:35:00,11
947,235,3,05.11.2018-12:38:00,11
948,235,4,05.11.2018-12:39:00,11
949,236,28,22.11.2018-00:00:00,7
950,236,1,22.11.2018-13:11:00,7
951,236,2,30.11.2018-10:59:00,7
952,236,3,04.01.2019-17:15:00,7
953,237,1,20.08.2018-10:46:00,7
954,237,2,24.08.2018-12:37:00,7
955,237,3,05.09.2018-11:42:00,7
956,237,27,03.12.2018-12:35:00,7
957,237,4,10.12.2018-18:00:00,7
958,238,28,18.10.2018-00:00:00,7
959,238,1,18.10.2018-07:24:00,7
960,238,2,23.10.2018-08:40:00,7
961,238,3,23.10.2018-09:55:00,7
962,238,4,29.11.2018-16:15:00,7
963,239,28,05.11.2018-00:00:00,15
964,239,1,09.11.2018-11:13:00,15
965,239,2,06.12.2018-21:55:00,15
966,240,1,18.06.2018-14:12:00,10
967,240,2,26.06.2018-11:31:00,10
968,240,3,23.08.2018-09:43:00,10
969,240,4,04.10.2018-16:48:00,10
970,241,1,16.02.2018-08:53:00,9
971,241,3,12.03.2018-14:52:00,9
972,241,4,29.03.2018-15:09:00,9
973,242,1,27.11.2018-09:09:00,10
974,242,2,03.12.2018-19:40:00,10
975,242,3,05.12.2018-14:56:00,10
976,243,1,09.05.2018-08:14:00,7
977,243,2,16.05.2018-18:15:00,7
978,243,3,24.05.2018-17:19:00,7
979,243,4,05.07.2018-14:12:00,7
980,244,28,05.09.2018-00:00:00,10
981,244,1,05.09.2018-13:51:00,10
982,244,3,10.10.2018-16:14:00,10
983,244,4,29.11.2018-16:16:00,10
984,245,28,14.10.2018-00:00:00,7
985,245,1,15.10.2018-07:59:00,7
986,245,2,17.10.2018-17:39:00,7
987,245,3,18.10.2018-12:24:00,7
988,245,4,29.11.2018-16:15:00,7
989,246,28,19.09.2018-00:00:00,10
990,246,1,19.09.2018-09:57:00,10
991,246,2,01.10.2018-13:15:00,10
992,246,3,04.10.2018-16:55:00,10
993,246,10,01.11.2018-17:14:00,10
994,246,4,07.12.2018-09:06:00,10
995,247,1,14.06.2018-09:39:00,9
996,247,3,07.09.2018-16:28:00,9
997,247,4,04.10.2018-16:49:00,9
998,248,1,14.09.2018-08:10:00,9
999,248,17,14.09.2018-16:32:00,9
1000,248,17,18.10.2018-14:51:00,9
1001,248,17,18.10.2018-15:30:00,9
1002,248,17,20.11.2018-12:50:00,9
1003,248,3,20.11.2018-14:19:00,9
1004,248,3,21.11.2018-10:10:00,9
1005,249,28,07.09.2018-00:00:00,11
1006,249,1,07.09.2018-11:49:00,11
1007,249,21,07.09.2018-14:32:00,11
1008,249,2,18.09.2018-07:43:00,11
1009,249,3,11.10.2018-12:03:00,11
1010,249,4,29.11.2018-16:15:00,11
1011,250,1,29.11.2018-09:29:00,11
1012,250,2,07.01.2019-16:41:00,11
1013,250,3,11.01.2019-14:33:00,11
1014,251,28,16.11.2018-00:00:00,10
1015,251,1,16.11.2018-15:45:00,10
1016,251,15,23.11.2018-16:15:00,10
1017,251,2,14.12.2018-12:44:00,10
1018,251,3,08.01.2019-14:23:00,10
1019,252,1,28.06.2018-11:07:00,7
1020,252,3,21.08.2018-13:57:00,7
1021,252,4,28.09.2018-10:29:00,7
1022,253,1,13.09.2018-13:39:00,10
1023,253,2,01.10.2018-10:24:00,10
1024,253,3,05.10.2018-12:25:00,10
1025,253,4,08.11.2018-16:45:00,10
1026,254,1,28.11.2018-16:26:00,6
1027,254,16,11.12.2018-17:07:00,6
1028,255,1,06.03.2018-08:28:00,7
1029,255,17,06.03.2018-08:42:00,7
1030,255,2,09.03.2018-17:35:00,7
1031,255,3,12.03.2018-13:24:00,7
1032,255,4,29.03.2018-15:10:00,7
1033,256,28,16.09.2018-00:00:00,7
1034,256,1,17.09.2018-08:08:00,7
1035,256,3,18.09.2018-08:58:00,7
1036,256,2,18.09.2018-17:30:00,7
1037,256,4,08.11.2018-16:43:00,7
1038,257,1,17.05.2018-15:29:00,10
1039,257,2,15.06.2018-13:18:00,10
1040,258,1,22.05.2018-10:35:00,7
1041,258,15,31.05.2018-09:12:00,7
1042,258,2,07.06.2018-18:06:00,7
1043,258,3,29.06.2018-08:29:00,7
1044,258,4,26.07.2018-18:08:00,7
1045,259,1,14.02.2018-14:49:00,11
1046,259,17,02.03.2018-08:55:00,11
1047,259,3,21.03.2018-14:28:00,11
1048,259,2,22.03.2018-11:04:00,11
1049,259,10,24.03.2018-09:31:00,11
1050,259,4,24.05.2018-13:34:00,11
1051,260,1,05.03.2018-12:36:00,7
1052,260,3,26.03.2018-11:08:00,7
1053,260,4,09.05.2018-14:12:00,7
1054,261,28,04.11.2018-00:00:00,7
1055,261,1,05.11.2018-08:44:00,7
1056,261,2,08.11.2018-09:22:00,7
1057,261,3,04.12.2018-14:34:00,7
1058,261,4,10.01.2019-15:41:00,7
1059,262,28,06.11.2018-00:00:00,7
1060,262,1,06.11.2018-08:56:00,7
1061,262,3,04.12.2018-18:02:00,7
1062,263,1,14.02.2018-11:12:00,7
1063,263,2,23.02.2018-07:58:00,7
1064,263,3,07.03.2018-17:50:00,7
1065,263,4,29.03.2018-15:07:00,7
1066,264,1,27.08.2018-11:36:00,10
1067,264,2,11.09.2018-14:33:00,10
1068,264,3,20.09.2018-11:23:00,10
1069,264,4,10.01.2019-15:42:00,10
1070,265,1,09.01.2018-14:00:00,10
1071,265,2,17.01.2018-15:36:00,10
1072,265,3,22.01.2018-10:09:00,10
1073,265,4,08.03.2018-13:21:00,10
1074,266,1,18.06.2018-12:45:00,10
1075,266,2,03.07.2018-14:37:00,10
1076,266,3,07.07.2018-08:08:00,10
1077,266,4,26.10.2018-11:01:00,10
1078,267,1,02.10.2018-08:29:00,9
1079,267,3,08.10.2018-13:34:00,9
1080,267,4,26.10.2018-11:02:00,9
1081,268,1,24.07.2018-19:57:00,10
1082,268,3,13.08.2018-17:56:00,10
1083,268,10,21.08.2018-16:47:00,10
1084,268,4,28.09.2018-10:29:00,10
1085,269,1,30.08.2018-08:49:00,7
1086,269,2,04.09.2018-07:23:00,7
1087,269,8,22.10.2018-13:49:00,7
1088,269,4,22.10.2018-13:49:00,7
1089,269,3,22.10.2018-14:11:00,7
1090,269,4,26.10.2018-11:01:00,7
1091,270,1,30.07.2018-11:37:00,11
1092,270,3,13.08.2018-12:23:00,11
1093,270,2,14.08.2018-17:17:00,11
1094,270,4,26.10.2018-11:02:00,11
1095,271,1,07.06.2018-13:22:00,10
1096,271,2,15.06.2018-16:39:00,10
1097,271,3,23.06.2018-10:12:00,10
1098,271,4,09.08.2018-14:28:00,10
1099,272,1,18.05.2018-16:47:00,10
1100,272,2,18.06.2018-15:24:00,10
1101,272,3,17.07.2018-16:36:00,10
1102,272,15,03.09.2018-15:57:00,10
1103,272,10,03.09.2018-17:39:00,10
1104,272,4,06.09.2018-14:07:00,10
1105,273,21,18.05.2018-11:50:00,10
1106,273,2,23.05.2018-12:24:00,10
1107,273,3,24.05.2018-13:06:00,10
1108,273,4,30.08.2018-15:38:00,10
1109,274,1,06.06.2018-12:17:00,11
1110,274,2,02.07.2018-09:31:00,11
1111,274,3,11.07.2018-17:25:00,11
1112,274,4,30.08.2018-15:36:00,11
1113,275,1,20.04.2018-08:38:00,7
1114,275,3,23.04.2018-11:06:00,7
1115,275,2,23.04.2018-17:51:00,7
1116,275,4,09.05.2018-14:09:00,7
1117,276,1,24.07.2018-07:49:00,0
1118,276,3,30.07.2018-10:39:00,0
1119,276,4,16.08.2018-15:02:00,0
1120,277,2,28.08.2018-15:11:00,10
1121,277,3,05.09.2018-10:13:00,10
1122,277,4,29.11.2018-16:14:00,10
1123,278,1,11.04.2018-14:01:00,10
1124,278,2,26.04.2018-13:53:00,10
1125,278,3,04.05.2018-13:38:00,10
1126,278,4,24.05.2018-13:32:00,10
1127,279,1,05.07.2018-14:15:00,13
1128,279,2,13.07.2018-07:11:00,13
1129,280,28,11.10.2018-00:00:00,11
1130,280,1,12.10.2018-09:47:00,11
1131,280,2,01.11.2018-07:35:00,11
1132,281,1,24.05.2018-20:04:00,9
1133,281,17,02.08.2018-17:31:00,9
1134,281,3,17.08.2018-16:38:00,9
1135,281,4,26.10.2018-11:02:00,9
1136,282,1,08.08.2018-09:23:00,10
1137,282,21,08.08.2018-13:10:00,10
1138,282,2,31.08.2018-17:41:00,10
1139,282,3,14.09.2018-11:07:00,10
1140,282,4,08.11.2018-16:44:00,10
1141,283,3,25.05.2018-15:56:00,10
1142,283,2,28.05.2018-11:53:00,10
1143,283,10,28.05.2018-16:33:00,10
1144,283,9,30.05.2018-16:34:00,10
1145,283,2,06.06.2018-16:23:00,10
1146,283,3,12.06.2018-15:18:00,10
1147,283,4,28.06.2018-14:04:00,10
1148,283,10,17.07.2018-16:15:00,10
1149,283,4,26.07.2018-18:07:00,10
1150,284,1,06.12.2018-11:06:00,10
1151,284,21,07.12.2018-09:43:00,10
1152,284,2,03.01.2019-13:53:00,10
1153,284,3,07.01.2019-10:53:00,10
1154,284,10,07.01.2019-17:05:00,10
1155,285,28,20.11.2018-00:00:00,7
1156,285,1,20.11.2018-08:47:00,7
1157,285,3,11.12.2018-11:34:00,7
1158,286,1,23.01.2018-12:54:00,10
1159,286,3,30.01.2018-15:00:00,10
1160,286,2,07.02.2018-17:13:00,10
1161,286,4,26.04.2018-11:14:00,10
1162,287,1,19.02.2018-14:47:00,10
1163,287,2,07.03.2018-15:39:00,10
1164,287,3,10.03.2018-07:02:00,10
1165,287,4,05.07.2018-14:10:00,10
1166,288,1,05.07.2018-11:06:00,10
1167,288,2,18.07.2018-16:23:00,10
1168,288,3,23.07.2018-17:59:00,10
1169,288,10,26.07.2018-09:01:00,10
1170,288,4,30.08.2018-15:38:00,10
1171,289,1,10.10.2018-11:31:00,10
1172,289,2,30.10.2018-11:38:00,10
1173,290,1,15.06.2018-10:57:00,10
1174,290,2,05.07.2018-15:38:00,10
1175,290,3,11.07.2018-12:17:00,10
1176,290,10,13.07.2018-11:56:00,10
1177,290,4,06.09.2018-14:08:00,10
1178,291,2,03.05.2018-10:22:00,10
1179,291,3,30.05.2018-12:59:00,10
1180,291,4,30.08.2018-15:36:00,10
1181,292,1,08.05.2018-10:07:00,10
1182,292,21,08.05.2018-10:33:00,10
1183,292,2,10.05.2018-14:04:00,10
1184,292,3,14.05.2018-14:19:00,10
1185,292,4,09.08.2018-14:29:00,10
1186,293,28,04.09.2018-00:00:00,7
1187,293,1,04.09.2018-09:08:00,7
1188,293,2,10.09.2018-07:35:00,7
1189,293,3,10.10.2018-14:16:00,7
1190,293,4,01.11.2018-16:26:00,7
1191,294,28,05.12.2018-00:00:00,13
1192,294,32,05.12.2018-14:09:00,13
1193,294,1,05.12.2018-14:10:00,13
1194,294,2,18.12.2018-11:15:00,13
1195,294,3,10.01.2019-10:45:00,13
1196,295,2,23.01.2018-17:18:00,10
1197,295,3,01.02.2018-14:26:00,10
1198,295,4,22.02.2018-16:17:00,10
1199,296,1,19.02.2018-13:18:00,5
1200,297,1,28.06.2018-12:53:00,0
1201,297,2,28.06.2018-12:54:00,0
1202,298,1,20.08.2018-11:30:00,11
1203,298,2,27.08.2018-15:15:00,11
1204,298,3,29.08.2018-15:36:00,11
1205,298,10,17.09.2018-18:00:00,11
1206,298,4,08.11.2018-16:44:00,11
1207,299,1,13.04.2018-10:20:00,10
1208,299,2,26.04.2018-17:06:00,10
1209,299,3,01.05.2018-16:04:00,10
1210,299,4,26.07.2018-18:06:00,10
1211,300,1,27.11.2018-12:04:00,10
1212,300,2,12.12.2018-12:51:00,10
1213,301,1,25.06.2018-22:15:00,10
1214,301,3,30.08.2018-10:29:00,10
1215,301,4,28.09.2018-10:28:00,10
1216,302,1,27.07.2018-09:01:00,9
1217,302,2,30.07.2018-17:27:00,9
1218,302,3,20.08.2018-17:31:00,9
1219,302,4,06.09.2018-14:07:00,9
1220,303,1,19.04.2018-09:04:00,7
1221,303,2,26.04.2018-09:58:00,7
1222,303,3,09.05.2018-16:06:00,7
1223,303,10,16.05.2018-17:19:00,7
1224,303,4,14.06.2018-15:00:00,7
1225,304,1,15.06.2018-09:18:00,10
1226,304,2,19.06.2018-14:32:00,10
1227,304,3,27.07.2018-17:11:00,10
1228,304,4,30.08.2018-15:38:00,10
1229,305,1,04.09.2018-12:08:00,10
1230,305,2,18.09.2018-10:16:00,10
1231,305,3,20.09.2018-12:06:00,10
1232,305,4,07.12.2018-09:04:00,10
1233,306,1,06.06.2018-11:39:00,11
1234,306,2,03.07.2018-11:34:00,11
1235,306,3,23.07.2018-09:05:00,11
1236,306,4,09.08.2018-14:28:00,11
1237,307,1,09.04.2018-14:23:00,10
1238,307,2,03.05.2018-11:30:00,10
1239,307,3,08.05.2018-16:00:00,10
1240,307,4,26.07.2018-18:08:00,10
1241,308,1,06.04.2018-07:31:00,0
1242,308,3,30.04.2018-10:12:00,0
1243,308,2,30.04.2018-17:38:00,0
1244,308,4,17.05.2018-14:51:00,0
1245,309,1,04.04.2018-11:00:00,10
1246,309,3,27.04.2018-11:58:00,10
1247,309,2,03.05.2018-11:40:00,10
1248,309,4,07.06.2018-13:11:00,10
1249,310,28,12.09.2018-00:00:00,10
1250,310,1,12.09.2018-16:54:00,10
1251,310,2,08.11.2018-10:15:00,10
1252,310,17,08.11.2018-10:15:00,10
1253,310,3,11.12.2018-12:54:00,10
1254,310,4,10.01.2019-15:41:00,10
1255,311,1,11.07.2018-11:40:00,10
1256,311,2,17.07.2018-12:36:00,10
1257,311,3,04.09.2018-10:03:00,10
1258,311,4,28.09.2018-10:27:00,10
1259,312,28,19.09.2018-00:00:00,10
1260,312,1,19.09.2018-10:08:00,10
1261,312,21,19.09.2018-17:36:00,10
1262,312,2,21.09.2018-13:21:00,10
1263,312,9,24.09.2018-13:32:00,10
1264,312,3,02.10.2018-10:52:00,10
1265,312,10,29.11.2018-11:25:00,10
1266,312,4,29.11.2018-16:15:00,10
1267,313,1,07.02.2018-15:24:00,0
1268,313,2,07.02.2018-15:25:00,0
1269,314,1,01.03.2018-15:07:00,10
1270,314,2,27.03.2018-16:21:00,10
1271,314,3,28.03.2018-10:51:00,10
1272,314,4,28.06.2018-14:04:00,10
1273,315,1,07.02.2018-10:56:00,7
1274,315,2,27.02.2018-13:18:00,7
1275,315,2,27.02.2018-13:23:00,7
1276,315,2,27.02.2018-13:27:00,7
1277,315,2,27.02.2018-13:31:00,7
1278,315,2,27.02.2018-14:34:00,7
1279,315,2,27.02.2018-14:37:00,7
1280,315,3,06.03.2018-16:42:00,7
1281,315,4,12.04.2018-14:07:00,7
1282,316,28,20.09.2018-00:00:00,7
1283,316,1,20.09.2018-08:11:00,7
1284,316,2,21.09.2018-17:34:00,7
1285,316,3,16.10.2018-12:30:00,7
1286,316,4,08.11.2018-16:43:00,7
1287,317,1,06.08.2018-11:18:00,10
1288,317,2,23.08.2018-11:21:00,10
1289,317,3,31.08.2018-14:40:00,10
1290,317,4,29.11.2018-16:14:00,10
1291,318,1,25.01.2018-09:26:00,7
1292,318,2,30.01.2018-09:27:00,7
1293,318,3,30.01.2018-16:04:00,7
1294,318,10,01.02.2018-19:36:00,7
1295,318,4,15.02.2018-14:51:00,7
1296,319,1,12.04.2018-15:15:00,7
1297,319,2,11.09.2018-07:59:00,7
1298,319,3,29.11.2018-13:58:00,7
1299,319,10,28.12.2018-18:06:00,7
1300,319,4,03.01.2019-16:12:00,7
1301,320,1,30.01.2018-07:30:00,4
1302,320,2,31.01.2018-17:40:00,4
1303,320,4,05.04.2018-15:50:00,4
1304,321,1,10.07.2018-08:58:00,7
1305,321,2,13.07.2018-09:27:00,7
1306,321,3,31.07.2018-11:51:00,7
1307,321,10,20.08.2018-17:01:00,7
1308,321,4,30.08.2018-15:38:00,7
1309,322,1,08.10.2018-13:09:00,10
1310,322,3,24.10.2018-16:45:00,10
1311,323,28,14.11.2018-00:00:00,7
1312,323,1,14.11.2018-07:56:00,7
