Case ID,Activity,Complete Timestamp
Case102,Resolve ticket,2012-01-31T08:12:06.000+02:00
Case102,Closed,2012-03-16T09:12:11.000+02:00
Case103,Assign seriousness,2010-06-07T07:30:54.000+03:00
Case103,Assign seriousness,2010-06-07T07:49:10.000+03:00
Case103,Take in charge ticket,2010-06-07T15:16:44.000+03:00
Case103,Wait,2010-06-08T10:37:29.000+03:00
Case103,Take in charge ticket,2010-06-09T07:18:05.000+03:00
Case103,Create SW anomaly,2010-06-09T07:18:28.000+03:00
Case103,Resolve ticket,2010-06-16T09:23:07.000+03:00
Case103,Closed,2010-07-16T09:23:33.000+03:00
Case104,Assign seriousness,2011-01-27T08:34:59.000+02:00
Case104,Take in charge ticket,2011-01-27T09:32:40.000+02:00
Case104,Resolve ticket,2011-01-27T09:34:24.000+02:00
Case104,Closed,2011-03-05T08:42:36.000+02:00
Case105,Assign seriousness,2012-11-20T09:00:13.000+02:00
Case105,Take in charge ticket,2012-11-26T16:42:13.000+02:00
Case105,Wait,2012-11-30T09:01:21.000+02:00
Case105,Resolve ticket,2012-12-07T16:04:16.000+02:00
Case105,Closed,2012-12-22T16:04:35.000+02:00
Case106,Assign seriousness,2013-02-15T13:12:20.000+02:00
Case106,Resolve ticket,2013-03-05T08:06:13.000+02:00
Case106,Closed,2013-03-20T08:06:31.000+02:00
Case107,Assign seriousness,2013-10-30T13:25:20.000+02:00
Case107,Take in charge ticket,2013-10-31T14:48:10.000+02:00
Case107,Wait,2013-11-15T08:31:41.000+02:00
Case107,Resolve ticket,2013-11-18T08:20:45.000+02:00
Case107,Closed,2013-12-03T08:20:56.000+02:00
Case108,Assign seriousness,2011-01-12T11:28:16.000+02:00
Case108,Take in charge ticket,2011-01-24T09:21:26.000+02:00
Case108,Resolve ticket,2011-01-26T08:12:39.000+02:00
Case108,Closed,2011-02-25T08:13:02.000+02:00
Case109,Assign seriousness,2010-09-24T15:35:31.000+03:00
Case109,Take in charge ticket,2010-09-27T09:11:48.000+03:00
Case109,Wait,2010-09-28T08:31:41.000+03:00
Case109,Take in charge ticket,2010-11-08T09:33:36.000+02:00
Case109,Resolve ticket,2010-11-08T09:33:57.000+02:00
Case109,Closed,2010-11-23T09:34:09.000+02:00
Case110,Assign seriousness,2010-12-16T09:33:24.000+02:00
Case110,Take in charge ticket,2010-12-16T09:40:25.000+02:00
Case110,Resolve ticket,2010-12-16T15:52:50.000+02:00
Case110,Closed,2011-02-13T09:40:36.000+02:00
Case111,Assign seriousness,2010-06-29T14:00:48.000+03:00
Case111,Take in charge ticket,2010-06-29T15:16:26.000+03:00
Case111,Resolve ticket,2010-06-30T08:05:04.000+03:00
Case111,Take in charge ticket,2010-06-30T14:19:00.000+03:00
Case111,Wait,2010-07-01T09:00:03.000+03:00
Case111,Take in charge ticket,2010-07-02T14:07:18.000+03:00
Case111,Resolve ticket,2010-07-02T14:08:52.000+03:00
Case111,Closed,2010-08-05T14:10:24.000+03:00
Case112,Assign seriousness,2011-10-06T07:50:55.000+03:00
Case112,Take in charge ticket,2011-10-07T14:03:47.000+03:00
Case112,Resolve ticket,2011-10-14T14:44:32.000+03:00
Case112,Closed,2011-11-08T09:00:20.000+02:00
Case113,Insert ticket,2010-05-06T15:51:48.000+03:00
Case113,Assign seriousness,2010-05-24T10:23:15.000+03:00
Case113,Take in charge ticket,2010-05-25T13:48:24.000+03:00
Case113,Resolve ticket,2010-05-25T14:11:28.000+03:00
Case113,Closed,2010-06-09T14:11:39.000+03:00
Case114,Assign seriousness,2013-09-11T12:51:59.000+03:00
Case114,Take in charge ticket,2013-09-11T12:52:24.000+03:00
Case114,Wait,2013-09-25T12:28:56.000+03:00
Case114,Take in charge ticket,2013-10-01T12:14:10.000+03:00
Case114,Wait,2013-10-07T07:20:45.000+03:00
Case114,Resolve ticket,2013-10-07T10:35:46.000+03:00
Case114,Closed,2013-10-22T10:36:06.000+03:00
Case115,Assign seriousness,2013-02-14T11:54:22.000+02:00
Case115,Take in charge ticket,2013-03-04T09:19:59.000+02:00
Case115,Wait,2013-03-04T09:20:40.000+02:00
Case115,Wait,2013-03-04T09:20:40.000+02:00
Case115,Resolve ticket,2013-03-21T13:52:57.000+02:00
Case115,Closed,2013-04-05T12:53:14.000+03:00
Case116,Assign seriousness,2011-04-08T13:02:03.000+03:00
Case116,Take in charge ticket,2011-04-08T13:02:38.000+03:00
Case116,Resolve ticket,2011-04-08T13:07:10.000+03:00
Case116,Closed,2011-05-30T13:11:18.000+03:00
Case117,Assign seriousness,2012-07-19T10:59:25.000+03:00
Case117,Take in charge ticket,2012-07-20T08:49:34.000+03:00
Case117,Resolve ticket,2012-07-20T14:44:15.000+03:00
Case117,Closed,2012-09-06T11:00:48.000+03:00
Case118,Assign seriousness,2011-03-07T11:02:24.000+02:00
Case118,Take in charge ticket,2011-03-07T11:02:41.000+02:00
Case118,Resolve ticket,2011-03-07T13:14:21.000+02:00
Case118,Closed,2011-04-13T10:10:26.000+03:00
Case119,Assign seriousness,2011-12-05T14:22:17.000+02:00
Case119,Take in charge ticket,2011-12-05T14:58:56.000+02:00
Case119,Resolve ticket,2011-12-13T09:22:04.000+02:00
Case119,Closed,2012-02-02T14:30:45.000+02:00
Case120,Assign seriousness,2012-04-24T14:07:03.000+03:00
Case120,Take in charge ticket,2012-05-08T10:53:06.000+03:00
Case120,Wait,2012-05-08T12:31:30.000+03:00
Case120,Resolve ticket,2012-05-08T14:04:27.000+03:00
Case120,Closed,2012-05-25T15:41:47.000+03:00
Case121,Assign seriousness,2011-02-09T13:28:58.000+02:00
Case121,Take in charge ticket,2011-02-09T14:21:02.000+02:00
Case121,Resolve ticket,2011-02-09T14:21:46.000+02:00
Case121,Closed,2011-04-02T14:15:17.000+03:00
Case122,Assign seriousness,2011-02-14T15:23:08.000+02:00
Case122,Take in charge ticket,2011-02-15T11:17:46.000+02:00
Case122,Resolve ticket,2011-02-15T11:52:47.000+02:00
Case122,Closed,2011-03-30T14:30:33.000+03:00
Case123,Assign seriousness,2011-05-06T07:33:07.000+03:00
Case123,Take in charge ticket,2011-05-06T07:33:39.000+03:00
Case123,Wait,2011-05-06T12:55:50.000+03:00
Case123,Take in charge ticket,2011-05-12T13:45:43.000+03:00
Case123,Resolve ticket,2011-05-12T13:45:54.000+03:00
Case123,Closed,2011-06-19T08:30:40.000+03:00
Case124,Assign seriousness,2012-06-07T15:31:32.000+03:00
Case124,Take in charge ticket,2012-06-08T06:47:21.000+03:00
Case124,Resolve ticket,2012-06-08T06:47:30.000+03:00
Case124,Closed,2012-07-21T15:40:33.000+03:00
Case125,Assign seriousness,2010-08-19T09:48:49.000+03:00
Case125,Take in charge ticket,2010-08-19T09:49:49.000+03:00
Case125,Wait,2010-08-19T10:07:15.000+03:00
Case125,Take in charge ticket,2010-09-13T08:15:21.000+03:00
Case125,Resolve ticket,2010-09-13T08:49:39.000+03:00
Case125,Closed,2010-09-28T08:49:59.000+03:00
Case126,Assign seriousness,2012-07-25T15:34:31.000+03:00
Case126,Assign seriousness,2012-08-27T13:28:50.000+03:00
Case126,Resolve ticket,2012-08-27T14:18:05.000+03:00
Case126,Closed,2012-09-11T14:18:23.000+03:00
Case127,Assign seriousness,2010-03-12T09:28:49.000+02:00
Case127,Take in charge ticket,2010-03-12T09:29:00.000+02:00
Case127,Resolve ticket,2010-03-12T09:37:27.000+02:00
Case127,Closed,2010-04-14T08:30:56.000+03:00
Case128,Assign seriousness,2011-11-28T08:10:27.000+02:00
Case128,Resolve ticket,2011-11-28T09:46:59.000+02:00
Case128,Resolve ticket,2011-11-28T09:46:59.000+02:00
Case128,Closed,2011-12-31T08:20:48.000+02:00
Case129,Assign seriousness,2013-04-05T16:15:52.000+03:00
Case129,Resolve ticket,2013-04-23T15:50:35.000+03:00
Case129,Closed,2013-05-08T15:50:57.000+03:00
Case130,Insert ticket,2010-04-08T08:58:03.000+03:00
Case130,Assign seriousness,2010-04-08T09:01:05.000+03:00
Case130,Take in charge ticket,2010-04-08T09:01:11.000+03:00
Case130,Resolve ticket,2010-04-08T09:01:19.000+03:00
Case130,Closed,2010-05-11T09:00:24.000+03:00
Case130,Closed,2010-05-11T09:00:24.000+03:00
Case131,Assign seriousness,2013-08-12T07:13:49.000+03:00
Case131,Take in charge ticket,2013-08-12T07:14:44.000+03:00
Case131,Resolve ticket,2013-09-09T08:36:00.000+03:00
Case131,Closed,2013-09-24T08:36:13.000+03:00
Case132,Assign seriousness,2012-06-21T12:50:46.000+03:00
Case132,Take in charge ticket,2012-06-21T13:30:02.000+03:00
Case132,Wait,2012-06-21T14:32:08.000+03:00
Case132,Resolve ticket,2012-06-25T12:03:33.000+03:00
Case132,Closed,2012-08-02T09:30:26.000+03:00
Case133,Assign seriousness,2011-01-26T11:24:58.000+02:00
Case133,Assign seriousness,2011-01-26T11:59:56.000+02:00
Case133,Take in charge ticket,2011-01-26T12:00:03.000+02:00
Case133,Resolve ticket,2011-01-28T14:29:17.000+02:00
Case133,Closed,2011-03-11T11:30:34.000+02:00
Case134,Assign seriousness,2011-04-19T14:42:45.000+03:00
Case134,Take in charge ticket,2011-04-19T14:45:25.000+03:00
Case134,Resolve ticket,2011-04-19T14:45:42.000+03:00
Case134,Closed,2011-06-02T14:50:17.000+03:00
Case135,Assign seriousness,2011-02-08T11:57:41.000+02:00
Case135,Take in charge ticket,2011-02-08T11:58:01.000+02:00
Case135,Wait,2011-02-10T08:27:30.000+02:00
Case135,Take in charge ticket,2011-02-14T12:01:11.000+02:00
Case135,Resolve ticket,2011-02-14T12:02:59.000+02:00
Case135,Take in charge ticket,2011-03-03T09:46:37.000+02:00
Case135,Resolve ticket,2011-03-03T14:05:29.000+02:00
Case135,Closed,2011-04-02T14:15:17.000+03:00
Case136,Assign seriousness,2012-06-06T14:48:56.000+03:00
Case136,Take in charge ticket,2012-06-07T12:19:44.000+03:00
Case136,Resolve ticket,2012-06-08T07:13:29.000+03:00
Case136,Closed,2012-07-07T14:50:30.000+03:00
Case137,Assign seriousness,2011-08-05T13:00:13.000+03:00
Case137,Take in charge ticket,2011-08-11T10:30:47.000+03:00
Case137,Wait,2011-08-12T13:42:55.000+03:00
Case137,Resolve ticket,2011-08-19T12:25:37.000+03:00
Case137,Closed,2011-09-07T13:10:56.000+03:00
Case138,Assign seriousness,2012-03-02T09:13:46.000+02:00
Case138,Take in charge ticket,2012-03-02T09:13:56.000+02:00
Case138,Resolve ticket,2012-03-02T09:34:03.000+02:00
Case138,Closed,2012-04-06T08:20:51.000+03:00
Case139,Assign seriousness,2010-04-19T07:44:31.000+03:00
Case139,Take in charge ticket,2010-04-19T09:15:20.000+03:00
Case139,Resolve ticket,2010-04-19T09:26:05.000+03:00
Case139,Closed,2010-05-26T07:50:40.000+03:00
Case140,Assign seriousness,2013-04-23T16:07:34.000+03:00
Case140,Take in charge ticket,2013-06-07T08:55:58.000+03:00
Case140,Resolve ticket,2013-06-07T09:05:27.000+03:00
Case140,Closed,2013-06-22T09:05:45.000+03:00
Case141,Assign seriousness,2011-01-12T10:39:32.000+02:00
Case141,Take in charge ticket,2011-01-12T10:39:56.000+02:00
Case141,Wait,2011-01-12T10:50:26.000+02:00
Case141,Take in charge ticket,2011-01-12T11:07:51.000+02:00
Case141,Wait,2011-01-12T11:34:34.000+02:00
Case141,Take in charge ticket,2011-01-26T09:25:14.000+02:00
Case141,Resolve ticket,2011-01-26T09:26:04.000+02:00
Case141,Closed,2011-02-15T08:31:10.000+02:00
Case142,Assign seriousness,2012-03-07T11:00:05.000+02:00
Case142,Take in charge ticket,2012-03-08T13:53:36.000+02:00
Case142,Resolve ticket,2012-03-09T14:48:25.000+02:00
Case142,Closed,2012-04-07T10:11:18.000+03:00
Case143,Assign seriousness,2012-12-21T09:23:59.000+02:00
Case143,Take in charge ticket,2012-12-21T09:24:16.000+02:00
Case143,Wait,2012-12-21T16:05:12.000+02:00
Case143,Resolve ticket,2013-01-08T09:46:26.000+02:00
Case143,Closed,2013-01-23T09:46:46.000+02:00
Case144,Assign seriousness,2013-06-12T15:58:52.000+03:00
Case144,Take in charge ticket,2013-06-19T07:52:40.000+03:00
Case144,Wait,2013-06-19T07:53:36.000+03:00
Case144,Resolve ticket,2013-07-03T16:58:29.000+03:00
Case144,Closed,2013-07-18T16:58:49.000+03:00
Case145,Assign seriousness,2013-08-07T13:19:28.000+03:00
Case145,Take in charge ticket,2013-08-21T08:58:38.000+03:00
Case145,Require upgrade,2013-08-23T12:54:00.000+03:00
Case145,Wait,2013-08-23T13:24:54.000+03:00
Case145,Resolve ticket,2013-09-09T15:32:15.000+03:00
Case145,Closed,2013-09-24T15:32:34.000+03:00
Case146,Assign seriousness,2010-10-05T14:55:27.000+03:00
Case146,Take in charge ticket,2010-10-05T15:09:10.000+03:00
Case146,Resolve ticket,2010-10-05T15:09:39.000+03:00
Case146,Closed,2010-11-05T16:00:53.000+02:00
Case147,Assign seriousness,2013-01-14T14:44:14.000+02:00
Case147,Take in charge ticket,2013-02-06T17:06:37.000+02:00
Case147,Resolve ticket,2013-02-13T09:10:51.000+02:00
Case147,Closed,2013-02-28T09:11:10.000+02:00
Case148,Assign seriousness,2012-01-09T11:19:35.000+02:00
Case148,Take in charge ticket,2012-01-09T16:14:26.000+02:00
Case148,Resolve ticket,2012-01-09T16:14:53.000+02:00
Case148,Resolve ticket,2012-01-09T16:14:53.000+02:00
Case148,Closed,2012-02-09T11:20:25.000+02:00
Case149,Assign seriousness,2011-02-09T14:35:27.000+02:00
Case149,Take in charge ticket,2011-02-09T15:16:21.000+02:00
Case149,Resolve ticket,2011-02-09T15:24:44.000+02:00
Case149,Closed,2011-04-09T13:40:25.000+03:00
Case150,Insert ticket,2011-05-18T08:39:41.000+03:00
Case150,Assign seriousness,2011-05-18T08:39:49.000+03:00
Case150,Take in charge ticket,2011-05-18T08:41:36.000+03:00
Case150,Wait,2011-05-23T15:20:54.000+03:00
Case150,Take in charge ticket,2011-05-26T07:55:33.000+03:00
Case150,Resolve ticket,2011-05-26T07:56:00.000+03:00
Case150,Closed,2011-07-07T10:10:33.000+03:00
Case151,Assign seriousness,2010-02-10T10:25:33.000+02:00
Case151,Take in charge ticket,2010-02-10T10:33:38.000+02:00
Case151,Resolve ticket,2010-02-10T10:33:49.000+02:00
Case151,Closed,2010-03-13T10:30:26.000+02:00
Case152,Assign seriousness,2012-05-18T12:08:58.000+03:00
Case152,Take in charge ticket,2012-05-24T10:00:37.000+03:00
Case152,Resolve ticket,2012-05-25T08:12:16.000+03:00
Case152,Closed,2012-06-20T12:10:23.000+03:00
Case153,Assign seriousness,2012-07-02T07:35:06.000+03:00
Case153,Take in charge ticket,2012-07-02T11:00:33.000+03:00
Case153,Resolve ticket,2012-07-02T11:01:29.000+03:00
Case153,Closed,2012-08-03T07:40:13.000+03:00
Case154,Assign seriousness,2013-01-28T10:41:57.000+02:00
Case154,Take in charge ticket,2013-01-29T13:23:39.000+02:00
Case154,Wait,2013-02-12T09:56:04.000+02:00
Case154,Resolve ticket,2013-02-20T09:07:48.000+02:00
Case154,Closed,2013-03-07T09:08:09.000+02:00
Case155,Assign seriousness,2010-12-14T16:19:51.000+02:00
Case155,Take in charge ticket,2010-12-17T10:45:21.000+02:00
Case155,Wait,2010-12-23T15:26:07.000+02:00
Case155,Take in charge ticket,2011-01-18T11:15:13.000+02:00
Case155,Resolve ticket,2011-01-18T11:15:29.000+02:00
Case155,Closed,2011-02-02T11:15:44.000+02:00
Case156,Assign seriousness,2013-05-14T14:19:09.000+03:00
Case156,Take in charge ticket,2013-05-30T06:56:35.000+03:00
Case156,Resolve ticket,2013-05-30T07:08:15.000+03:00
Case156,Closed,2013-06-14T07:08:33.000+03:00
Case157,Assign seriousness,2011-05-24T07:13:23.000+03:00
Case157,Take in charge ticket,2011-05-31T15:42:09.000+03:00
Case157,Resolve ticket,2011-06-06T10:19:01.000+03:00
Case157,Closed,2011-06-24T07:20:28.000+03:00
Case158,Assign seriousness,2010-09-20T15:57:01.000+03:00
Case158,Take in charge ticket,2010-09-21T07:45:37.000+03:00
Case158,Resolve ticket,2010-09-21T07:53:48.000+03:00
Case158,Closed,2010-11-12T17:01:05.000+02:00
Case159,Assign seriousness,2011-09-21T07:12:16.000+03:00
Case159,Take in charge ticket,2011-09-21T07:46:44.000+03:00
Case159,Resolve ticket,2011-09-27T13:20:30.000+03:00
Case159,Closed,2011-10-22T07:21:38.000+03:00
Case160,Assign seriousness,2011-02-25T10:55:02.000+02:00
Case160,Take in charge ticket,2011-02-25T13:26:45.000+02:00
Case160,Resolve ticket,2011-02-25T13:28:30.000+02:00
Case160,Closed,2011-04-16T10:01:15.000+03:00
Case161,Assign seriousness,2010-08-10T07:16:09.000+03:00
Case161,Take in charge ticket,2010-08-12T10:33:35.000+03:00
Case161,Resolve ticket,2010-08-13T07:24:41.000+03:00
Case161,Closed,2010-09-10T07:20:19.000+03:00
Case162,Assign seriousness,2011-10-04T15:47:43.000+03:00
Case162,Assign seriousness,2011-10-07T13:29:10.000+03:00
Case162,Resolve ticket,2011-10-07T13:30:00.000+03:00
Case162,Closed,2011-11-17T16:52:25.000+02:00
Case163,Assign seriousness,2010-10-15T08:27:20.000+03:00
Case163,Take in charge ticket,2010-10-27T11:46:30.000+03:00
Case163,Resolve ticket,2010-10-27T11:46:36.000+03:00
Case163,Closed,2010-11-28T09:30:57.000+02:00
Case164,Assign seriousness,2010-09-28T12:44:01.000+03:00
Case164,Take in charge ticket,2010-09-28T12:46:50.000+03:00
Case164,Resolve ticket,2010-09-28T14:03:08.000+03:00
Case164,Closed,2010-11-04T13:51:16.000+02:00
Case165,Assign seriousness,2012-01-13T16:36:23.000+02:00
Case165,Resolve ticket,2012-01-13T16:36:49.000+02:00
Case165,Closed,2012-02-26T16:40:38.000+02:00
Case166,Assign seriousness,2010-02-11T08:48:50.000+02:00
Case166,Take in charge ticket,2010-02-23T16:56:28.000+02:00
Case166,Resolve ticket,2010-02-23T16:56:36.000+02:00
Case166,Closed,2010-03-27T08:50:35.000+02:00
Case167,Assign seriousness,2011-11-23T14:43:38.000+02:00
Case167,Take in charge ticket,2011-11-25T10:12:19.000+02:00
Case167,Wait,2011-11-25T14:01:18.000+02:00
Case167,Resolve ticket,2011-11-28T09:25:00.000+02:00
Case167,Resolve ticket,2011-11-28T09:25:02.000+02:00
Case167,Closed,2011-12-27T10:10:16.000+02:00
Case168,Assign seriousness,2012-01-09T10:01:47.000+02:00
Case168,Take in charge ticket,2012-01-09T11:20:28.000+02:00
Case168,Resolve ticket,2012-01-09T11:21:29.000+02:00
Case168,Closed,2012-02-22T10:10:48.000+02:00
Case169,Assign seriousness,2013-01-28T17:05:44.000+02:00
Case169,Resolve ticket,2013-02-13T09:43:10.000+02:00
Case169,Closed,2013-02-28T09:43:20.000+02:00
Case170,Assign seriousness,2012-05-02T15:54:51.000+03:00
Case170,Take in charge ticket,2012-05-03T07:51:09.000+03:00
Case170,Wait,2012-05-03T08:01:21.000+03:00
Case170,Take in charge ticket,2012-05-17T07:46:38.000+03:00
Case170,Wait,2012-05-17T07:47:13.000+03:00
Case170,Resolve ticket,2012-05-18T07:18:57.000+03:00
Case170,Closed,2012-06-02T07:19:04.000+03:00
Case171,Assign seriousness,2011-08-29T14:12:48.000+03:00
Case171,Assign seriousness,2011-08-30T09:49:49.000+03:00
Case171,Take in charge ticket,2011-08-30T10:06:35.000+03:00
Case171,Resolve ticket,2011-08-31T07:34:45.000+03:00
Case171,Closed,2011-10-12T14:20:14.000+03:00
Case172,Assign seriousness,2010-09-16T16:02:20.000+03:00
Case172,Take in charge ticket,2010-09-21T14:03:12.000+03:00
Case172,Resolve ticket,2010-09-27T10:08:54.000+03:00
Case172,Closed,2010-11-14T17:00:47.000+02:00
Case173,Assign seriousness,2010-11-15T09:15:12.000+02:00
Case173,Assign seriousness,2010-11-15T09:15:27.000+02:00
Case173,Take in charge ticket,2010-11-16T12:58:01.000+02:00
Case173,Resolve ticket,2010-11-16T13:01:14.000+02:00
Case173,Closed,2011-01-13T09:21:08.000+02:00
Case174,Assign seriousness,2011-10-24T10:22:28.000+03:00
Case174,Take in charge ticket,2011-11-03T15:48:18.000+02:00
Case174,Wait,2011-11-04T16:24:35.000+02:00
Case174,Resolve ticket,2011-11-09T14:20:52.000+02:00
Case174,Closed,2011-12-14T09:40:33.000+02:00
Case175,Assign seriousness,2010-10-05T07:46:59.000+03:00
Case175,Take in charge ticket,2010-10-05T07:59:41.000+03:00
Case175,Resolve ticket,2010-10-05T08:00:18.000+03:00
Case175,Closed,2010-11-19T09:00:53.000+02:00
Case176,Assign seriousness,2012-07-17T10:44:26.000+03:00
Case176,Take in charge ticket,2012-07-17T10:44:48.000+03:00
Case176,Resolve ticket,2012-07-18T13:11:34.000+03:00
Case176,Closed,2012-09-01T10:50:31.000+03:00
Case177,Assign seriousness,2012-01-18T08:12:04.000+02:00
Case177,Take in charge ticket,2012-01-18T08:21:52.000+02:00
Case177,Resolve ticket,2012-01-18T09:42:03.000+02:00
Case177,Closed,2012-02-18T08:21:43.000+02:00
Case178,Assign seriousness,2012-02-22T14:49:43.000+02:00
Case178,Take in charge ticket,2012-02-22T14:49:52.000+02:00
Case178,Resolve ticket,2012-02-29T09:36:49.000+02:00
Case178,Closed,2012-03-24T14:50:18.000+02:00
Case179,Assign seriousness,2012-04-11T13:30:07.000+03:00
Case179,Take in charge ticket,2012-04-12T09:29:39.000+03:00
Case179,Resolve ticket,2012-04-12T12:57:39.000+03:00
Case179,Closed,2012-05-12T13:40:20.000+03:00
Case180,Assign seriousness,2011-10-06T10:23:22.000+03:00
Case180,Take in charge ticket,2011-10-06T14:07:44.000+03:00
Case180,Resolve ticket,2011-10-06T14:31:30.000+03:00
Case180,Closed,2011-11-19T11:30:36.000+02:00
Case181,Assign seriousness,2011-09-29T09:51:55.000+03:00
Case181,Resolve ticket,2011-09-30T13:14:19.000+03:00
Case181,Closed,2011-11-01T11:00:50.000+02:00
Case182,Assign seriousness,2010-05-20T08:31:32.000+03:00
Case182,Take in charge ticket,2010-05-24T10:55:17.000+03:00
Case182,Resolve ticket,2010-05-24T10:59:57.000+03:00
Case182,Closed,2010-06-23T08:40:25.000+03:00
Case183,Insert ticket,2010-05-19T15:08:49.000+03:00
Case183,Assign seriousness,2010-05-20T07:53:47.000+03:00
Case183,Take in charge ticket,2010-05-24T07:15:57.000+03:00
Case183,Resolve ticket,2010-05-24T07:18:09.000+03:00
Case183,Closed,2010-06-25T15:10:30.000+03:00
Case184,Assign seriousness,2013-06-17T08:24:55.000+03:00
Case184,Take in charge ticket,2013-06-17T08:49:07.000+03:00
Case184,Take in charge ticket,2013-06-18T14:38:48.000+03:00
Case184,Wait,2013-06-19T09:14:01.000+03:00
Case184,Resolve ticket,2013-07-12T15:33:54.000+03:00
Case184,Closed,2013-07-27T15:34:13.000+03:00
Case185,Assign seriousness,2010-11-02T13:49:59.000+02:00
Case185,Take in charge ticket,2010-11-03T14:06:18.000+02:00
Case185,Wait,2010-11-03T14:06:51.000+02:00
Case185,Take in charge ticket,2010-11-18T09:52:12.000+02:00
Case185,Resolve ticket,2010-11-18T09:52:18.000+02:00
Case185,Closed,2010-12-03T09:52:30.000+02:00
Case186,Assign seriousness,2012-07-13T08:20:00.000+03:00
Case186,Take in charge ticket,2012-07-13T13:25:40.000+03:00
Case186,Wait,2012-07-13T13:48:10.000+03:00
Case186,Resolve ticket,2012-07-18T07:05:36.000+03:00
